# timestamp,component_id,job_id,app_id,cores_up,cpu_enabled,user,nice,sys,idle,iowait,irq,softirq,steal,guest,guest_nice,hwintr_count,context_switches,processes,procs_running,procs_blocked,softirq_count,per_core_cpu_enabled,per_core_user,per_core_nice,per_core_sys,per_core_idle,per_core_iowait,per_core_irq,per_core_softirqd,per_core_steal,per_core_guest,per_core_guest_nice,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655325,4400026,10714288,0,2,1,1980690713,0,36585518,4608439352,1436290,0,200387,0,0,0,2757646365,1223913657,1143092,14,0,2625354051,"1,1","389413,30994333","0,0","24061,464160","57500504,27717596","2130,2856","0,0","540,2224","0,0","0,0","0,0",09:00:0C:0C:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:0C:0C:00:00:5D:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:0C:0C:00:00:5D:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:0C:0C:00:00:5D:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:0C:0C:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:0C:0C:00:00:5D:1B:1A:63
1662655325,4400051,10714288,0,2,1,2621410469,0,56891717,3945749201,1887123,0,134694,0,0,0,3407717671,1154926268,1144647,19,0,3565785144,"1,1","733239,3933409","0,0","38162,102609","56532636,54960769","5247,138000","0,0","773,760","0,0","0,0","0,0",09:00:0E:0C:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:0E:0C:00:00:5D:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:0E:0C:00:00:5D:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:0E:0C:00:00:5D:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:0E:0C:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:0E:0C:00:00:5D:1B:1A:63
1662655325,4400050,10714288,0,2,1,2305554967,0,3222428,4317069790,717763,0,16311,0,0,0,2901638623,906867077,1044816,23,0,3055932796,"1,1","539009,23705831","0,0","21259,21944","57031330,35428991","3427,10310","0,0","369,54","0,0","0,0","0,0",09:00:DE:0D:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:DE:0D:00:00:5D:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:DE:0D:00:00:5D:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:DE:0D:00:00:5D:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:DE:0D:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:DE:0D:00:00:5D:1B:1A:63
1662655325,4400242,10714288,0,2,1,2186862282,0,8239914,4428986183,1660557,0,7086,0,0,0,2720660780,802016270,1001811,8,0,2812650534,"1,1","196315,578768","0,0","17833,15623","57049629,58534595","1576,935","0,0","743,152","0,0","0,0","0,0",09:00:F2:0F:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:F2:0F:00:00:5D:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:F2:0F:00:00:5D:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:F2:0F:00:00:5D:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:F2:0F:00:00:5D:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:F2:0F:00:00:5D:1B:1A:63
1662655326,4400241,10714288,0,2,1,2183595036,0,10209930,4432238748,1477828,0,18916,0,0,0,2738033425,803746209,1008042,33,0,2820616702,"1,1","152466,40124900","0,0","43507,26897","57096652,19029309","2299,2864","0,0","808,187","0,0","0,0","0,0",09:00:FD:08:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:FD:08:00:00:5E:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:FD:08:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:FD:08:00:00:5E:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:FD:08:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:FD:08:00:00:5E:1B:1A:63
1662655326,4400242,10714288,0,2,1,2186864281,0,8240265,4428995024,1660558,0,7086,0,0,0,2720701473,802079671,1001812,33,0,2812664365,"1,1","196315,578816","0,0","17838,15636","57049723,58534634","1576,935","0,0","743,152","0,0","0,0","0,0",09:00:64:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:64:09:00:00:5E:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:64:09:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:64:09:00:00:5E:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:64:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:64:09:00:00:5E:1B:1A:63
1662655326,4400026,10714288,0,2,1,1980693081,0,36585805,4608447866,1436291,0,200389,0,0,0,2757680047,1223967151,1143093,34,0,2625366553,"1,1","389483,30994333","0,0","24067,464163","57500527,27717691","2130,2856","0,0","540,2224","0,0","0,0","0,0",09:00:70:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:70:09:00:00:5E:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:70:09:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:70:09:00:00:5E:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:70:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:70:09:00:00:5E:1B:1A:63
1662655326,4400245,10714288,0,2,1,2205842927,0,11728684,4405859862,1786905,0,28323,0,0,0,2758547218,832647499,1004382,32,0,2993745566,"1,1","1092958,30083540","0,0","21735,128822","55863384,28931054","2495,17432","0,0","860,118","0,0","0,0","0,0",09:00:D6:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:D6:09:00:00:5E:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:D6:09:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:D6:09:00:00:5E:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:D6:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:D6:09:00:00:5E:1B:1A:63
1662655326,4400050,10714288,0,2,1,2305557449,0,3222715,4317078201,717763,0,16313,0,0,0,2901675401,906923738,1044817,34,0,3055946433,"1,1","539027,23705903","0,0","21270,21944","57031397,35429019","3427,10310","0,0","369,54","0,0","0,0","0,0",09:00:D9:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:D9:09:00:00:5E:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:D9:09:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:D9:09:00:00:5E:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:D9:09:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:D9:09:00:00:5E:1B:1A:63
1662655326,4400239,10714288,0,2,1,2213001565,0,6762991,4403676142,1681073,0,6551,0,0,0,2766393077,829616385,1027646,34,0,3001182542,"1,1","3200131,36368349","0,0","22117,58628","53818069,22717675","2972,7679","0,0","862,67","0,0","0,0","0,0",09:00:08:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:08:0A:00:00:5E:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:08:0A:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:08:0A:00:00:5E:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:08:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:08:0A:00:00:5E:1B:1A:63
1662655326,4400238,10714288,0,2,1,1584062610,903,18656825,5023057949,1828791,0,46798,0,0,0,2277074859,1008529280,1349800,33,0,2310798981,"1,1","1692837,34387221","0,0","79941,258069","56534918,24531326","11729,7669","0,0","1735,432","0,0","0,0","0,0",09:00:5E:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:5E:0A:00:00:5E:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:5E:0A:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:5E:0A:00:00:5E:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:5E:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:5E:0A:00:00:5E:1B:1A:63
1662655326,4400052,10714288,0,2,1,2285755802,0,32103379,4306986313,1846615,0,272406,0,0,0,3272141569,1524713191,1336255,33,0,3231900767,"1,1","1513051,34307131","0,0","94291,267113","56273558,24593292","7752,4328","0,0","1312,1907","0,0","0,0","0,0",09:00:82:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:82:0A:00:00:5E:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:82:0A:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:82:0A:00:00:5E:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:82:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:82:0A:00:00:5E:1B:1A:63
1662655326,4400051,10714288,0,2,1,2621412980,0,56891955,3945757615,1887124,0,134695,0,0,0,3407752748,1154979834,1144648,35,0,3565797734,"1,1","733299,3933409","0,0","38170,102611","56532667,54960866","5247,138000","0,0","773,760","0,0","0,0","0,0",09:00:89:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:89:0A:00:00:5E:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:89:0A:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:89:0A:00:00:5E:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:89:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:89:0A:00:00:5E:1B:1A:63
1662655326,4400240,10714288,0,2,1,2213088300,0,9444256,4403207105,1813538,0,19794,0,0,0,2772053438,824894293,1032208,34,0,3044853619,"1,1","207883,23085476","0,0","55807,45922","56705012,36026201","2613,20910","0,0","888,306","0,0","0,0","0,0",09:00:B2:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:B2:0A:00:00:5E:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:B2:0A:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:B2:0A:00:00:5E:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:B2:0A:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:B2:0A:00:00:5E:1B:1A:63
1662655326,4400027,10714288,0,2,1,2167525964,0,34510260,4424673167,1415389,0,209128,0,0,0,2978431839,1278537796,1116830,33,0,2913727750,"1,1","514606,20537680","0,0","71753,157766","57200679,38396670","3611,86070","0,0","1254,1860","0,0","0,0","0,0",09:00:34:0B:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:34:0B:00:00:5E:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:34:0B:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:34:0B:00:00:5E:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:34:0B:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:34:0B:00:00:5E:1B:1A:63
1662655326,4400049,10714288,0,2,1,2439962664,0,8435988,4159187597,281738,0,22375,0,0,0,3017985020,861164143,1029529,33,0,3202897505,"1,1","396185,32414078","0,0","22512,36620","56501156,26549553","2540,2445","0,0","626,90","0,0","0,0","0,0",09:00:5E:0B:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:5E:0B:00:00:5E:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:5E:0B:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:5E:0B:00:00:5E:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:5E:0B:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:5E:0B:00:00:5E:1B:1A:63
1662655326,4400048,10714288,0,2,1,2386858424,0,8077954,4229122927,1506026,0,21298,0,0,0,2960574007,861657898,1009234,33,0,3098222209,"1,1","681653,29601551","0,0","29912,46665","56458770,29463105","3912,59865","0,0","1417,113","0,0","0,0","0,0",09:00:40:0C:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:40:0C:00:00:5E:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:40:0C:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:40:0C:00:00:5E:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:40:0C:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:40:0C:00:00:5E:1B:1A:63
1662655326,4400244,10714288,0,2,1,2213072883,0,8297849,4402997437,1760311,0,35163,0,0,0,2771754232,827374036,1025381,33,0,3019542693,"1,1","91134,25677477","0,0","39549,19636","56805970,33463745","3198,4743","0,0","833,107","0,0","0,0","0,0",09:00:54:0C:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:54:0C:00:00:5E:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:54:0C:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:54:0C:00:00:5E:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:54:0C:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:54:0C:00:00:5E:1B:1A:63
1662655326,4400047,10714288,0,2,1,2386607975,0,8330309,4229092411,1469799,0,24887,0,0,0,2958500475,864870054,1007737,33,0,3091146960,"1,1","1493421,21971580","0,0","24554,146284","55696090,37016900","841,25324","0,0","1095,125","0,0","0,0","0,0",09:00:82:0C:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:82:0C:00:00:5E:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:82:0C:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:82:0C:00:00:5E:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:82:0C:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:82:0C:00:00:5E:1B:1A:63
1662655326,4400243,10714288,0,2,1,2213067688,0,7226494,4403084864,1871561,0,22679,0,0,0,2764071997,820860226,1029844,34,0,3000872257,"1,1","1886185,38338648","0,0","33819,132767","55072769,20690831","4691,7323","0,0","1523,126","0,0","0,0","0,0",09:00:54:10:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:54:10:00:00:5E:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:54:10:00:00:5E:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:54:10:00:00:5E:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:54:10:00:00:5E:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:54:10:00:00:5E:1B:1A:63
1662655327,4400243,10714288,0,2,1,2213070882,0,7226505,4403092850,1871561,0,22679,0,0,0,2764076068,820861447,1029845,34,0,3000876194,"1,1","1886285,38338748","0,0","33819,132767","55072769,20690831","4691,7323","0,0","1523,126","0,0","0,0","0,0",09:00:55:08:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:55:08:00:00:5F:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:55:08:00:00:5F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:55:08:00:00:5F:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:55:08:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:55:08:00:00:5F:1B:1A:63
1662655327,4400050,10714288,0,2,1,2305560651,0,3222719,4317086194,717763,0,16313,0,0,0,2901679488,906925055,1044818,34,0,3055950206,"1,1","539054,23705903","0,0","21270,21944","57031469,35429118","3427,10310","0,0","369,54","0,0","0,0","0,0",09:00:B7:08:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:B7:08:00:00:5F:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:B7:08:00:00:5F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:B7:08:00:00:5F:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:B7:08:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:B7:08:00:00:5F:1B:1A:63
1662655327,4400239,10714288,0,2,1,2213004766,0,6762992,4403684135,1681073,0,6551,0,0,0,2766397011,829617478,1027647,34,0,3001186221,"1,1","3200131,36368351","0,0","22117,58628","53818167,22717773","2972,7679","0,0","862,67","0,0","0,0","0,0",09:00:F2:08:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:F2:08:00:00:5F:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:F2:08:00:00:5F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:F2:08:00:00:5F:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:F2:08:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:F2:08:00:00:5F:1B:1A:63
1662655327,4400048,10714288,0,2,1,2386861619,0,8077963,4229130914,1506026,0,21298,0,0,0,2960578160,861659315,1009235,33,0,3098226432,"1,1","681653,29601552","0,0","29912,46665","56458867,29463205","3912,59865","0,0","1417,113","0,0","0,0","0,0",09:00:35:09:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:35:09:00:00:5F:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:35:09:00:00:5F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:35:09:00:00:5F:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:35:09:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:35:09:00:00:5F:1B:1A:63
1662655327,4400241,10714288,0,2,1,2183598227,0,10209944,4432246741,1477828,0,18916,0,0,0,2738037593,803747548,1008043,33,0,2820620277,"1,1","152466,40124900","0,0","43507,26897","57096750,19029409","2299,2864","0,0","808,187","0,0","0,0","0,0",09:00:44:09:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:44:09:00:00:5F:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00,05:00:B0:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:44:09:00:00:5F:1B:1A:63,05:00:B0:7C:A3:00:00:00:00:00:09:00:44:09:00:00:5F:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:44:09:00:00:5F:1B:1A:63:05:00:B0:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B0:7C:A3:00:00:00:00:00:09:00:44:09:00:00:5F:1B:1A:63
