# timestamp,component_id,job_id,app_id,MemTotal,MemFree,MemAvailable,Buffers,Cached,SwapCached,Active,Inactive,Active(anon),Inactive(anon),Active(file),Inactive(file),Unevictable,Mlocked,SwapTotal,SwapFree,Dirty,Writeback,AnonPages,Mapped,Shmem,Slab,SReclaimable,SUnreclaim,KernelStack,PageTables,NFS_Unstable,Bounce,WritebackTmp,CommitLimit,Committed_AS,VmallocTotal,VmallocUsed,VmallocChunk,HardwareCorrupted,AnonHugePages,ShmemHugePages,ShmemPmdMapped,HugePages_Total,HugePages_Free,HugePages_Rsvd,HugePages_Surp,Hugepagesize,time_job_comp,time_comp_job,job_comp_time,job_time_comp,comp_time_job,comp_job_time
1662655468.001343,4400244,10714291,0,133550208,127723904,127486848,0,454592,0,155008,416768,134336,357888,20672,58880,0,0,0,0,7296,0,113472,89152,384448,2575808,507712,2068096,97472,5440,0,0,0,66775104,1243136,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:3F:05:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:3F:05:00:00:EC:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:3F:05:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:3F:05:00:00:EC:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:3F:05:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:3F:05:00:00:EC:1B:1A:63
1662655468.001457,4400239,10714291,0,133550208,127765632,127555648,0,461696,0,159040,426368,138304,365184,20736,61184,0,0,0,0,0,0,120000,89472,391104,2578240,533632,2044608,96832,5440,0,0,0,66775104,1399552,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:B1:05:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:B1:05:00:00:EC:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:B1:05:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B1:05:00:00:EC:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:B1:05:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B1:05:00:00:EC:1B:1A:63
1662655468.001460,4400027,10714291,0,133550208,127542464,127558592,0,499968,0,158912,461568,138304,402816,20608,58752,0,0,0,0,0,0,125248,92096,429824,2784128,761024,2023104,97472,4928,0,0,0,66775104,1580096,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:B4:05:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:B4:05:00:00:EC:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:B4:05:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B4:05:00:00:EC:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:B4:05:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B4:05:00:00:EC:1B:1A:63
1662655468.001569,4400245,10714291,0,133550208,127867776,127653824,0,424448,0,152064,387904,131200,327040,20864,60864,0,0,0,0,0,0,111808,89024,352896,2593792,529728,2064064,97664,4480,0,0,0,66775104,1295744,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:21:06:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:21:06:00:00:EC:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:21:06:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:21:06:00:00:EC:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:21:06:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:21:06:00:00:EC:1B:1A:63
1662655468.001659,4400052,10714291,0,133550208,126277824,126507904,0,760512,0,177664,722048,156928,662720,20736,59328,0,0,0,0,0,0,135296,105920,690496,3254336,974592,2279744,98944,4928,0,0,0,66775104,1639744,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:7B:06:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:7B:06:00:00:EC:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:7B:06:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:7B:06:00:00:EC:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:7B:06:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:7B:06:00:00:EC:1B:1A:63
1662655468.001722,4400051,10714291,0,133550208,127393216,127441856,0,559232,0,161152,521536,140352,461824,20800,59712,0,0,0,0,0,0,121024,96448,488832,2815936,792960,2022976,97792,5120,0,0,0,66775104,1448064,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:BA:06:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:BA:06:00:00:EC:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:BA:06:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:BA:06:00:00:EC:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:BA:06:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:BA:06:00:00:EC:1B:1A:63
1662655468.001827,4400050,10714291,0,133550144,127563328,127533248,0,512896,0,153152,474880,132480,414720,20672,60160,0,0,0,0,0,0,111808,115072,442368,2666432,714048,1952384,98624,4480,0,0,0,66775040,1400832,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:23:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:23:07:00:00:EC:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:23:07:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:23:07:00:00:EC:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:23:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:23:07:00:00:EC:1B:1A:63
1662655468.001837,4400048,10714291,0,133550208,127716736,127558400,0,428736,0,154240,389056,133376,326208,20864,62848,0,0,0,0,0,0,115648,91712,352192,2678080,584384,2093696,97920,4800,0,0,0,66775104,1334848,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:2D:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:2D:07:00:00:EC:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:2D:07:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:2D:07:00:00:EC:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:2D:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:2D:07:00:00:EC:1B:1A:63
1662655468.001858,4400049,10714291,0,133550208,127700224,127519552,0,461376,0,152896,420992,131904,359232,20992,61760,0,0,0,0,0,0,113664,91648,385088,2650176,562496,2087680,98112,4864,0,0,0,66775104,1481472,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:42:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00,09:00:42:07:00:00:EC:1B:1A:63:05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B1:23:43:00:00:00:00:00:09:00:42:07:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:42:07:00:00:EC:1B:1A:63:05:00:B1:23:43:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:09:00:42:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B1:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:42:07:00:00:EC:1B:1A:63
1662655468.001906,4400242,10714291,0,133550208,127829248,127624000,0,425408,0,159296,388608,138624,328704,20672,59904,0,0,0,0,0,0,118528,89152,355328,2551232,539008,2012224,97792,5504,0,0,0,66775104,1328448,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:72:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00,09:00:72:07:00:00:EC:1B:1A:63:05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:72:24:43:00:00:00:00:00:09:00:72:07:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:72:07:00:00:EC:1B:1A:63:05:00:72:24:43:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:09:00:72:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:72:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:72:07:00:00:EC:1B:1A:63
1662655468.001919,4400047,10714291,0,133550208,127660736,127451712,0,435072,0,154496,397376,133760,338304,20736,59072,0,0,0,0,0,0,113216,89536,364736,2651264,535616,2115648,98560,4608,0,0,0,66775104,1389568,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:7F:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00,09:00:7F:07:00:00:EC:1B:1A:63:05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:AF:23:43:00:00:00:00:00:09:00:7F:07:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:7F:07:00:00:EC:1B:1A:63:05:00:AF:23:43:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:09:00:7F:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:AF:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:7F:07:00:00:EC:1B:1A:63
1662655468.001973,4400241,10714291,0,133550208,127671680,127483328,0,432896,0,161600,392640,140736,330432,20864,62208,0,0,0,0,0,0,121856,91200,356480,2654400,554688,2099712,98304,5248,0,0,0,66775104,1333056,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:B5:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:B5:07:00:00:EC:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:B5:07:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:B5:07:00:00:EC:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:B5:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:B5:07:00:00:EC:1B:1A:63
1662655468.001994,4400243,10714291,0,133550144,127828800,127609280,0,461568,0,154944,421312,133952,358784,20992,62528,0,0,0,0,0,0,115136,91200,384960,2562688,523264,2039424,97472,4800,0,0,0,66775040,1303552,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:CA:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00,09:00:CA:07:00:00:EC:1B:1A:63:05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:73:24:43:00:00:00:00:00:09:00:CA:07:00:00:EC:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:CA:07:00:00:EC:1B:1A:63:05:00:73:24:43:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:09:00:CA:07:00:00:EC:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:73:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:CA:07:00:00:EC:1B:1A:63
1662655469.001166,4400238,10714291,0,133550208,125984448,126288256,0,790912,0,279232,744256,255488,671552,23744,72704,0,0,0,0,8768,0,237760,112256,700608,3375040,1040128,2334912,102784,11072,0,0,0,66775104,1692608,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:8E:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00,09:00:8E:04:00:00:ED:1B:1A:63:05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6E:24:43:00:00:00:00:00:09:00:8E:04:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:8E:04:00:00:ED:1B:1A:63:05:00:6E:24:43:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:09:00:8E:04:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6E:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:8E:04:00:00:ED:1B:1A:63
1662655469.001309,4400240,10714291,0,133550208,127661888,127465856,0,466048,0,218240,422400,195648,357376,22592,65024,0,0,0,0,0,0,176192,92032,383552,2611904,544704,2067200,98944,5120,0,0,0,66775104,1408704,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:1D:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00,09:00:1D:05:00:00:ED:1B:1A:63:05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:70:24:43:00:00:00:00:00:09:00:1D:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:1D:05:00:00:ED:1B:1A:63:05:00:70:24:43:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:09:00:1D:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:70:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:1D:05:00:00:ED:1B:1A:63
1662655469.001398,4400026,10714291,0,133550208,123748928,123764288,0,650112,0,3640000,591424,3602560,465664,37440,125760,0,0,0,0,0,0,3606272,189952,493056,2816640,718336,2098304,110080,11712,0,0,0,66775104,4607872,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:76:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00,09:00:76:05:00:00:ED:1B:1A:63:05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9A:23:43:00:00:00:00:00:09:00:76:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:76:05:00:00:ED:1B:1A:63:05:00:9A:23:43:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:09:00:76:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9A:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:76:05:00:00:ED:1B:1A:63
1662655469.001419,4400244,10714291,0,133550208,127572672,127350528,0,473280,0,265280,428352,241920,358080,23360,70272,0,0,0,0,0,0,225728,92544,384832,2597568,515584,2081984,100032,11776,0,0,0,66775104,1412928,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:8B:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00,09:00:8B:05:00:00:ED:1B:1A:63:05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:74:24:43:00:00:00:00:00:09:00:8B:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:8B:05:00:00:ED:1B:1A:63:05:00:74:24:43:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:09:00:8B:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:74:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:8B:05:00:00:ED:1B:1A:63
1662655469.001515,4400239,10714291,0,133550208,127571392,127379200,0,486336,0,302016,442816,278144,365312,23872,77504,0,0,0,0,0,0,262400,93504,391488,2599872,541696,2058176,99456,11776,0,0,0,66775104,1366592,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:EB:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00,09:00:EB:05:00:00:ED:1B:1A:63:05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:6F:24:43:00:00:00:00:00:09:00:EB:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:EB:05:00:00:ED:1B:1A:63:05:00:6F:24:43:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:09:00:EB:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:6F:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:EB:05:00:00:ED:1B:1A:63
1662655469.001520,4400027,10714291,0,133550208,127368384,127400576,0,522880,0,289536,476544,266368,402816,23168,73728,0,0,0,0,0,0,248832,95168,430208,2803136,768320,2034816,100224,11264,0,0,0,66775104,1562688,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:F0:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00,09:00:F0:05:00:00:ED:1B:1A:63:05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:9B:23:43:00:00:00:00:00:09:00:F0:05:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:F0:05:00:00:ED:1B:1A:63:05:00:9B:23:43:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:09:00:F0:05:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:9B:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:F0:05:00:00:ED:1B:1A:63
1662655469.001550,4400241,10714291,0,133550208,127505536,127330112,0,447104,0,288128,403840,264896,330496,23232,73344,0,0,0,0,0,0,250816,92544,356864,2675328,560832,2114496,100608,11392,0,0,0,66775104,1354496,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:0E:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00,09:00:0E:06:00:00:ED:1B:1A:63:05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:71:24:43:00:00:00:00:00:09:00:0E:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:0E:06:00:00:ED:1B:1A:63:05:00:71:24:43:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:09:00:0E:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:71:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:0E:06:00:00:ED:1B:1A:63
1662655469.001611,4400245,10714291,0,133550208,127772992,127563008,0,429568,0,210624,391808,189184,327296,21440,64512,0,0,0,0,0,0,174336,89792,353152,2601152,531584,2069568,99968,10432,0,0,0,66775104,1320896,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:4B:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00,09:00:4B:06:00:00:ED:1B:1A:63:05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:75:24:43:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63:05:00:75:24:43:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:75:24:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:4B:06:00:00:ED:1B:1A:63
1662655469.001732,4400052,10714291,0,133550208,126067520,126317376,0,789824,0,333696,743424,309312,662912,24384,80512,0,0,0,0,0,0,290624,109824,690880,3274816,981952,2292864,101376,11264,0,0,0,66775104,1751168,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:C4:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00,09:00:C4:06:00:00:ED:1B:1A:63:05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B4:23:43:00:00:00:00:00:09:00:C4:06:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:C4:06:00:00:ED:1B:1A:63:05:00:B4:23:43:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:09:00:C4:06:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B4:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:C4:06:00:00:ED:1B:1A:63
1662655469.001799,4400051,10714291,0,133550208,127211392,127277632,0,583872,0,303808,538112,279936,462016,23872,76096,0,0,0,0,0,0,262272,100032,488960,2837248,800832,2036416,100544,12032,0,0,0,66775104,1512128,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:07:07:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00,09:00:07:07:00:00:ED:1B:1A:63:05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B3:23:43:00:00:00:00:00:09:00:07:07:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:07:07:00:00:ED:1B:1A:63:05:00:B3:23:43:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:09:00:07:07:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:07:07:00:00:ED:1B:1A:63
1662655469.001875,4400050,10714291,0,133550144,127366080,127353920,0,539328,0,301632,492224,277376,414848,24256,77376,0,0,0,0,0,0,258880,118912,442752,2688512,721600,1966912,100992,10816,0,0,0,66775040,1403008,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:53:07:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00,09:00:53:07:00:00:ED:1B:1A:63:05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B2:23:43:00:00:00:00:00:09:00:53:07:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:53:07:00:00:ED:1B:1A:63:05:00:B2:23:43:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:09:00:53:07:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B2:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:53:07:00:00:ED:1B:1A:63
1662655469.001892,4400048,10714291,0,133550208,127522880,127380544,0,448640,0,298688,405312,275072,326400,23616,78912,0,0,0,0,0,0,258688,93632,352576,2697856,590976,2106880,100288,10944,0,0,0,66775104,1340864,133009637312,0,0,0,0,0,0,0,0,0,0,524288,09:00:64:07:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00,09:00:64:07:00:00:ED:1B:1A:63:05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00,05:00:B3:7C:A3:00:00:00:00:00:05:00:B0:23:43:00:00:00:00:00:09:00:64:07:00:00:ED:1B:1A:63,05:00:B3:7C:A3:00:00:00:00:00:09:00:64:07:00:00:ED:1B:1A:63:05:00:B0:23:43:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:09:00:64:07:00:00:ED:1B:1A:63:05:00:B3:7C:A3:00:00:00:00:00,05:00:B0:23:43:00:00:00:00:00:05:00:B3:7C:A3:00:00:00:00:00:09:00:64:07:00:00:ED:1B:1A:63
